Date,Open,High,Low,Close,Volume
2017-11-09 00:00:00+00:00,0.02516,0.03506,0.025006,0.032053001,18716200
2017-11-10 00:00:00+00:00,0.032219,0.033348002,0.026450999,0.027119,6766780
2017-11-11 00:00:00+00:00,0.026891001,0.029658999,0.025684001,0.027437,5532220
2017-11-12 00:00:00+00:00,0.027480001,0.027952,0.022591,0.023977,7280250
2017-11-13 00:00:00+00:00,0.024364,0.0263,0.023495,0.025807999,4419440
2017-11-14 00:00:00+00:00,0.025797,0.026788,0.025342001,0.02623,3033290
2017-11-15 00:00:00+00:00,0.026116,0.027773,0.025261,0.026445,6858800
2017-11-16 00:00:00+00:00,0.026582999,0.028170001,0.025653999,0.02758,4888130
2017-11-17 00:00:00+00:00,0.027143,0.027435999,0.025184,0.025773,3578870
2017-11-18 00:00:00+00:00,0.025597,0.027122,0.024747999,0.026369,2930550
2017-11-19 00:00:00+00:00,0.026242999,0.028478,0.025581,0.028084001,4725050
2017-11-20 00:00:00+00:00,0.028152,0.032299999,0.027612001,0.029580999,16172400
2017-11-21 00:00:00+00:00,0.029587001,0.029709,0.027403999,0.02833,5836790
2017-11-22 00:00:00+00:00,0.028399,0.029034,0.027891001,0.028549001,4938480
2017-11-23 00:00:00+00:00,0.02854,0.028678,0.027443999,0.027443999,5132300
2017-11-24 00:00:00+00:00,0.027406,0.028596999,0.026962999,0.028382,5502350
2017-11-25 00:00:00+00:00,0.028324001,0.030447001,0.027747,0.030447001,6156460
2017-11-26 00:00:00+00:00,0.030437,0.039855,0.030118,0.036332,30527100
2017-11-27 00:00:00+00:00,0.036619,0.057126999,0.036619,0.050593,77777296
2017-11-28 00:00:00+00:00,0.050627001,0.131730005,0.047949001,0.119744003,240338000
2017-11-29 00:00:00+00:00,0.118234999,0.146906003,0.081436001,0.089717999,210624992
2017-11-30 00:00:00+00:00,0.094930001,0.128303006,0.094930001,0.119883001,124345000
2017-12-01 00:00:00+00:00,0.116622001,0.131352007,0.113031,0.131352007,73657600
